ID;Waktu;Ketinggian;Temperatur;Kelembap;;;;;
MAHESWARA_GSBC2020;17:44:50;0.42;31.3;63.4;99592.8;180;0.1;-7.771.197;110.373.421
MAHESWARA_GSBC2020;17:44:51;0.35;31.3;63.2;99593.1;211;1.6;-7.771.210;110.373.413
MAHESWARA_GSBC2020;17:44:52;0.49;31.3;63.3;99591.3;180;0.9;-7.771.218;110.373.413
MAHESWARA_GSBC2020;17:44:53;0.45;31.3;63.0;99590.3;180;0.6;-7.771.223;110.373.413
MAHESWARA_GSBC2020;17:44:54;0.36;31.3;63.4;99592.2;302;1.0;-7.771.218;110.373.405
MAHESWARA_GSBC2020;17:44:55;0.39;31.3;63.4;99592.0;0;0.4;-7.771.215;110.373.405
MAHESWARA_GSBC2020;17:44:56;0.42;31.3;63.7;99590.4;297;0.9;-7.771.211;110.373.398
MAHESWARA_GSBC2020;17:44:57;0.48;31.3;63.6;99590.9;180;0.1;-7.771.212;110.373.398
MAHESWARA_GSBC2020;17:44:58;0.38;31.3;63.5;99590.6;43;1.2;-7.771.204;110.373.405
MAHESWARA_GSBC2020;17:44:59;0.41;31.3;63.6;99591.4;0;0.3;-7.771.201;110.373.405
MAHESWARA_GSBC2020;17:45:00;0.35;31.3;63.7;99592.5;63;0.9;-7.771.197;110.373.413
MAHESWARA_GSBC2020;17:45:01;0.39;31.3;63.7;99591.5;0;0.8;-7.771.190;110.373.413
MAHESWARA_GSBC2020;17:45:02;0.37;31.3;63.5;99590.9;38;1.3;-7.771.180;110.373.421
MAHESWARA_GSBC2020;17:45:03;0.32;31.3;63.5;99592.4;28;1.8;-7.771.166;110.373.428
MAHESWARA_GSBC2020;17:45:04;0.41;31.3;63.7;99594.1;0;1.4;-7.771.153;110.373.428
MAHESWARA_GSBC2020;17:45:05;0.36;31.3;63.5;99592.9;69;0.9;-7.771.151;110.373.436
MAHESWARA_GSBC2020;17:45:06;0.42;31.3;63.7;99591.5;41;1.3;-7.771.142;110.373.444
MAHESWARA_GSBC2020;17:45:07;0.39;31.3;63.4;99591.3;223;1.2;-7.771.150;110.373.436
MAHESWARA_GSBC2020;17:45:08;0.46;31.3;63.5;99591.0;180;0.9;-7.771.159;110.373.436
MAHESWARA_GSBC2020;17:45:09;0.36;31.3;63.5;99592.8;180;0.5;-7.771.163;110.373.436
MAHESWARA_GSBC2020;17:45:10;0.40;31.3;63.8;99591.7;210;1.7;-7.771.176;110.373.428
MAHESWARA_GSBC2020;17:45:11;0.32;31.3;64.0;99592.5;180;0.7;-7.771.182;110.373.428
MAHESWARA_GSBC2020;17:45:12;0.33;31.3;63.4;99592.7;266;0.8;-7.771.183;110.373.421
MAHESWARA_GSBC2020;17:45:13;0.36;31.3;63.5;99591.9;62;1.9;-7.771.174;110.373.436
MAHESWARA_GSBC2020;17:45:14;0.31;31.3;63.2;99592.0;0;0.7;-7.771.168;110.373.436
MAHESWARA_GSBC2020;17:45:15;0.27;31.3;63.1;99593.0;32;3.2;-7.771.144;110.373.451
MAHESWARA_GSBC2020;17:45:16;0.24;31.3;62.8;99593.1;37;2.8;-7.771.124;110.373.466
MAHESWARA_GSBC2020;17:45:17;0.27;31.3;63.0;99591.3;29;1.7;-7.771.110;110.373.474
MAHESWARA_GSBC2020;17:45:18;0.20;31.3;62.9;99594.5;49;1.1;-7.771.103;110.373.482
MAHESWARA_GSBC2020;17:45:19;0.26;31.3;62.6;99593.8;0;0.3;-7.771.101;110.373.482
MAHESWARA_GSBC2020;17:45:20;0.29;31.3;63.1;99593.4;288;0.9;-7.771.099;110.373.474
MAHESWARA_GSBC2020;17:45:21;0.22;31.3;63.1;99593.7;297;0.9;-7.771.095;110.373.466
MAHESWARA_GSBC2020;17:45:22;0.19;31.3;63.2;99594.5;0;0.1;-7.771.094;110.373.466
MAHESWARA_GSBC2020;17:45:23;0.20;31.3;62.8;99593.4;0;0.8;-7.771.086;110.373.466
MAHESWARA_GSBC2020;17:45:24;0.25;31.3;63.1;99593.7;31;4.9;-7.771.049;110.373.489
MAHESWARA_GSBC2020;17:45:25;0.26;31.3;62.7;99592.2;223;1.2;-7.771.057;110.373.482
MAHESWARA_GSBC2020;17:45:26;0.22;31.3;63.5;99595.6;180;0.3;-7.771.060;110.373.482
MAHESWARA_GSBC2020;17:45:27;0.23;31.3;62.8;99594.6;180;0.3;-7.771.062;110.373.482
MAHESWARA_GSBC2020;17:45:28;0.23;31.3;63.1;99594.2;0;1.0;-7.771.053;110.373.482
MAHESWARA_GSBC2020;17:45:29;0.27;31.3;63.0;99592.4;66;0.9;-7.771.049;110.373.489
MAHESWARA_GSBC2020;17:45:30;0.28;31.3;63.1;99591.6;0;0.1;-7.771.049;110.373.489
MAHESWARA_GSBC2020;17:45:31;0.24;31.3;63.2;99596.0;302;1.0;-7.771.044;110.373.482
MAHESWARA_GSBC2020;17:45:32;0.25;31.3;63.1;99593.8;180;0.3;-7.771.047;110.373.482
MAHESWARA_GSBC2020;17:45:33;0.24;31.3;62.6;99593.7;49;2.2;-7.771.033;110.373.497
MAHESWARA_GSBC2020;17:45:34;0.32;31.3;63.1;99593.3;180;0.4;-7.771.037;110.373.497
MAHESWARA_GSBC2020;17:45:35;0.22;31.3;63.1;99593.6;307;1.1;-7.771.031;110.373.489
MAHESWARA_GSBC2020;17:45:36;0.20;31.3;63.5;99593.6;0;1.6;-7.771.017;110.373.489
MAHESWARA_GSBC2020;17:45:37;0.22;31.3;63.1;99595.1;45;1.2;-7.771.009;110.373.497
MAHESWARA_GSBC2020;17:45:38;0.20;31.3;63.1;99593.8;180;0.9;-7.771.018;110.373.497
MAHESWARA_GSBC2020;17:45:39;0.23;31.3;62.8;99594.8;94;0.8;-7.771.019;110.373.505
MAHESWARA_GSBC2020;17:45:40;0.29;31.3;63.3;99591.9;47;2.3;-7.771.004;110.373.520
MAHESWARA_GSBC2020;17:45:41;0.25;31.3;63.1;99592.7;56;5.0;-7.770.979;110.373.558
MAHESWARA_GSBC2020;17:45:42;0.26;31.3;63.1;99592.7;53;5.2;-7.770.951;110.373.596
MAHESWARA_GSBC2020;17:45:43;0.28;31.3;62.7;99594.7;55;5.1;-7.770.925;110.373.634
MAHESWARA_GSBC2020;17:45:44;0.25;31.3;63.1;99594.3;62;5.7;-7.770.901;110.373.680
MAHESWARA_GSBC2020;17:45:45;0.21;31.3;63.0;99594.1;68;5.4;-7.770.882;110.373.726
MAHESWARA_GSBC2020;17:45:46;0.21;31.3;63.5;99592.2;65;2.8;-7.770.872;110.373.749
MAHESWARA_GSBC2020;17:45:47;0.28;31.3;63.5;99594.3;180;0.4;-7.770.875;110.373.749
MAHESWARA_GSBC2020;17:45:48;0.22;31.3;63.2;99592.8;65;3.7;-7.770.861;110.373.779
MAHESWARA_GSBC2020;17:45:49;0.24;31.3;63.0;99592.7;64;3.7;-7.770.846;110.373.810
MAHESWARA_GSBC2020;17:45:50;0.19;31.3;63.2;99594.8;209;1.7;-7.770.860;110.373.802
MAHESWARA_GSBC2020;17:45:51;0.20;31.3;63.2;99593.7;248;1.8;-7.770.866;110.373.787
MAHESWARA_GSBC2020;17:45:52;0.18;31.3;63.1;99596.2;236;2.0;-7.770.876;110.373.772
MAHESWARA_GSBC2020;17:45:53;0.24;31.3;63.5;99592.9;234;2.1;-7.770.887;110.373.756
MAHESWARA_GSBC2020;17:45:54;0.28;31.3;63.3;99592.4;249;0.9;-7.770.890;110.373.749
MAHESWARA_GSBC2020;17:45:55;0.17;31.3;63.3;99596.4;20;4.8;-7.770.850;110.373.764
MAHESWARA_GSBC2020;17:45:56;0.20;31.3;63.5;99594.7;37;1.4;-7.770.840;110.373.772
MAHESWARA_GSBC2020;17:45:57;0.20;31.3;63.3;99593.3;220;3.9;-7.770.866;110.373.749
MAHESWARA_GSBC2020;17:45:58;0.15;31.3;63.1;99595.2;226;2.3;-7.770.881;110.373.734
MAHESWARA_GSBC2020;17:45:59;0.14;31.3;63.7;99593.8;59;2.0;-7.770.872;110.373.749
MAHESWARA_GSBC2020;17:46:00;0.17;31.3;63.1;99593.4;61;5.7;-7.770.847;110.373.795
MAHESWARA_GSBC2020;17:46:01;0.22;31.3;63.4;99593.7;65;1.8;-7.770.840;110.373.810
MAHESWARA_GSBC2020;17:46:02;0.14;31.3;63.1;99595.5;63;3.8;-7.770.824;110.373.840
MAHESWARA_GSBC2020;17:46:03;0.09;31.3;63.5;99595.7;180;1.5;-7.770.838;110.373.840
MAHESWARA_GSBC2020;17:46:04;0.11;31.3;63.3;99594.8;198;2.7;-7.770.861;110.373.833
MAHESWARA_GSBC2020;17:46:05;0.21;31.3;63.5;99595.2;224;4.8;-7.770.893;110.373.802
MAHESWARA_GSBC2020;17:46:06;0.16;31.3;63.5;99594.6;229;3.3;-7.770.912;110.373.779
MAHESWARA_GSBC2020;17:46:07;0.17;31.3;63.4;99594.6;227;4.6;-7.770.940;110.373.749
MAHESWARA_GSBC2020;17:46:08;0.18;31.3;63.6;99595.8;62;16.1;-7.770.871;110.373.878
MAHESWARA_GSBC2020;17:46:09;0.15;31.3;63.8;99594.3;59;13.7;-7.770.807;110.373.985
MAHESWARA_GSBC2020;17:46:10;0.03;31.3;63.5;99597.5;62;12.3;-7.770.754;110.374.084
MAHESWARA_GSBC2020;17:46:11;0.14;31.3;63.5;99595.7;57;10.0;-7.770.705;110.374.161
MAHESWARA_GSBC2020;17:46:12;0.06;31.3;63.4;99595.3;66;8.2;-7.770.675;110.374.229
MAHESWARA_GSBC2020;17:46:13;0.01;31.4;63.5;99596.2;60;8.6;-7.770.637;110.374.298
MAHESWARA_GSBC2020;17:46:14;0.00;31.4;63.3;99597.7;56;7.0;-7.770.601;110.374.352
MAHESWARA_GSBC2020;17:46:15;0.04;31.4;63.4;99596.8;53;7.4;-7.770.561;110.374.405
MAHESWARA_GSBC2020;17:46:16;0.11;31.4;63.7;99595.6;64;4.7;-7.770.542;110.374.443
MAHESWARA_GSBC2020;17:46:17;0.13;31.4;63.5;99596.6;180;0.2;-7.770.544;110.374.443
MAHESWARA_GSBC2020;17:46:18;0.15;31.3;63.6;99594.7;180;0.4;-7.770.547;110.374.443
MAHESWARA_GSBC2020;17:46:19;0.09;31.3;63.5;99594.0;27;5.6;-7.770.502;110.374.466
MAHESWARA_GSBC2020;17:46:20;0.12;31.3;63.5;99595.5;0;1.3;-7.770.490;110.374.466
MAHESWARA_GSBC2020;17:46:21;0.07;31.3;63.6;99595.7;66;0.9;-7.770.486;110.374.474
MAHESWARA_GSBC2020;17:46:22;0.00;31.4;63.8;99596.7;254;1.7;-7.770.491;110.374.458
MAHESWARA_GSBC2020;17:46:23;0.08;31.4;63.5;99595.8;231;2.2;-7.770.503;110.374.443
MAHESWARA_GSBC2020;17:46:24;0.07;31.4;63.8;99596.7;245;8.3;-7.770.535;110.374.374
MAHESWARA_GSBC2020;17:46:25;0.06;31.4;64.1;99595.9;250;8.9;-7.770.563;110.374.298
MAHESWARA_GSBC2020;17:46:26;0.03;31.4;63.8;99598.1;273;5.9;-7.770.560;110.374.245
MAHESWARA_GSBC2020;17:46:27;0.04;31.4;63.7;99597.2;307;4.2;-7.770.538;110.374.214
MAHESWARA_GSBC2020;17:46:28;0.01;31.4;63.3;99596.6;263;3.4;-7.770.542;110.374.184
MAHESWARA_GSBC2020;17:46:29;0.15;31.4;63.4;99593.5;243;7.5;-7.770.572;110.374.123
MAHESWARA_GSBC2020;17:46:30;0.04;31.4;63.4;99596.8;239;6.8;-7.770.604;110.374.069
MAHESWARA_GSBC2020;17:46:31;0.03;31.4;63.6;99597.3;346;3.6;-7.770.573;110.374.062
MAHESWARA_GSBC2020;17:46:32;0.11;31.4;63.2;99598.6;17;2.9;-7.770.547;110.374.069
MAHESWARA_GSBC2020;17:46:33;0.00;31.4;63.4;99597.7;347;3.8;-7.770.514;110.374.062
MAHESWARA_GSBC2020;17:46:34;0.05;31.4;63.2;99597.8;0;2.3;-7.770.493;110.374.062
MAHESWARA_GSBC2020;17:46:35;0.09;31.4;63.3;99598.6;259;0.9;-7.770.494;110.374.054
MAHESWARA_GSBC2020;17:46:36;0.00;31.4;63.4;99599.0;284;1.7;-7.770.491;110.374.039
MAHESWARA_GSBC2020;17:46:37;0.11;31.4;63.0;99595.2;232;6.3;-7.770.525;110.373.993
MAHESWARA_GSBC2020;17:46:38;0.08;31.4;63.7;99597.6;31;6.5;-7.770.475;110.374.023
MAHESWARA_GSBC2020;17:46:39;0.09;31.4;63.4;99596.7;39;9.3;-7.770.410;110.374.077
MAHESWARA_GSBC2020;17:46:40;0.00;31.4;63.2;99598.1;51;6.4;-7.770.374;110.374.123
MAHESWARA_GSBC2020;17:46:41;0.08;31.4;63.1;99597.0;54;6.2;-7.770.340;110.374.168
MAHESWARA_GSBC2020;17:46:42;0.06;31.4;63.4;99595.8;39;5.3;-7.770.303;110.374.199
MAHESWARA_GSBC2020;17:46:43;0.06;31.4;63.3;99598.5;50;7.7;-7.770.259;110.374.252
MAHESWARA_GSBC2020;17:46:44;0.05;31.4;63.2;99597.5;55;10.1;-7.770.207;110.374.329
MAHESWARA_GSBC2020;17:46:45;0.03;31.4;63.3;99597.2;42;13.9;-7.770.113;110.374.413
MAHESWARA_GSBC2020;17:46:46;0.07;31.4;63.3;99596.9;44;9.6;-7.770.051;110.374.474
MAHESWARA_GSBC2020;17:46:47;0.06;31.4;63.4;99596.9;57;6.0;-7.770.021;110.374.519
MAHESWARA_GSBC2020;17:46:48;0.00;31.4;63.4;99598.7;64;2.8;-7.770.010;110.374.542
MAHESWARA_GSBC2020;17:46:49;0.06;31.4;63.2;99598.2;139;1.3;-7.770.019;110.374.550
MAHESWARA_GSBC2020;17:46:50;0.02;31.4;63.2;99598.1;203;2.2;-7.770.037;110.374.542
MAHESWARA_GSBC2020;17:46:51;0.02;31.4;63.4;99598.3;75;2.6;-7.770.031;110.374.565
MAHESWARA_GSBC2020;17:46:52;0.04;31.4;63.3;99596.8;64;6.5;-7.770.005;110.374.619
MAHESWARA_GSBC2020;17:46:53;0.05;31.4;63.6;99597.6;44;13.2;-7.769.919;110.374.702
MAHESWARA_GSBC2020;17:46:54;0.00;31.4;63.3;99600.0;47;11.4;-7.769.849;110.374.779
MAHESWARA_GSBC2020;17:46:55;0.07;31.4;63.4;99596.1;38;11.0;-7.769.770;110.374.840
MAHESWARA_GSBC2020;17:46:56;0.10;31.4;63.3;99596.1;41;11.4;-7.769.693;110.374.908
MAHESWARA_GSBC2020;17:46:57;0.01;31.4;63.4;99597.6;56;9.1;-7.769.647;110.374.977
MAHESWARA_GSBC2020;17:46:58;0.02;31.4;63.6;99598.2;54;13.4;-7.769.576;110.375.076
MAHESWARA_GSBC2020;17:46:59;0.07;31.4;63.6;99598.6;54;16.5;-7.769.490;110.375.198
MAHESWARA_GSBC2020;17:47:00;0.03;31.4;63.6;99599.4;46;10.5;-7.769.423;110.375.267
MAHESWARA_GSBC2020;17:47:01;0.00;31.4;63.4;99598.9;45;9.4;-7.769.363;110.375.328
MAHESWARA_GSBC2020;17:47:02;0.02;31.4;63.4;99598.9;111;1.8;-7.769.369;110.375.343
MAHESWARA_GSBC2020;17:47:03;0.00;31.4;63.4;99599.4;54;3.1;-7.769.352;110.375.366
MAHESWARA_GSBC2020;17:47:04;0.08;31.4;63.1;99598.5;49;7.7;-7.769.307;110.375.420
MAHESWARA_GSBC2020;17:47:05;0.09;31.4;63.2;99599.3;47;3.4;-7.769.286;110.375.443
MAHESWARA_GSBC2020;17:47:06;0.03;31.4;62.8;99598.6;22;2.3;-7.769.267;110.375.450
MAHESWARA_GSBC2020;17:47:07;0.09;31.4;62.6;99599.4;40;5.2;-7.769.231;110.375.481
MAHESWARA_GSBC2020;17:47:08;0.00;31.4;63.2;99600.4;249;1.8;-7.769.237;110.375.465
MAHESWARA_GSBC2020;17:47:09;0.04;31.4;63.1;99599.0;201;4.7;-7.769.276;110.375.450
MAHESWARA_GSBC2020;17:47:10;0.04;31.4;63.4;99599.4;84;3.4;-7.769.273;110.375.481
MAHESWARA_GSBC2020;17:47:11;0.03;31.3;63.3;99597.7;87;4.2;-7.769.271;110.375.519
MAHESWARA_GSBC2020;17:47:12;0.10;31.3;63.4;99598.3;90;3.3;-7.769.271;110.375.549
MAHESWARA_GSBC2020;17:47:13;0.09;31.3;63.1;99599.4;72;6.1;-7.769.254;110.375.603
MAHESWARA_GSBC2020;17:47:14;0.11;31.3;63.5;99597.6;67;6.4;-7.769.231;110.375.656
MAHESWARA_GSBC2020;17:47:15;0.02;31.4;63.6;99598.9;94;2.5;-7.769.233;110.375.679
MAHESWARA_GSBC2020;17:47:16;0.04;31.4;63.6;99599.9;82;4.2;-7.769.228;110.375.717
MAHESWARA_GSBC2020;17:47:17;0.06;31.4;64.0;99599.4;63;9.4;-7.769.188;110.375.793
MAHESWARA_GSBC2020;17:47:18;0.09;31.3;63.6;99598.8;63;8.5;-7.769.153;110.375.862
MAHESWARA_GSBC2020;17:47:19;0.08;31.4;63.7;99598.6;218;2.7;-7.769.173;110.375.847
MAHESWARA_GSBC2020;17:47:20;0.21;31.4;64.1;99597.5;217;4.2;-7.769.203;110.375.824
MAHESWARA_GSBC2020;17:47:21;0.15;31.3;63.6;99598.5;234;5.2;-7.769.230;110.375.786
MAHESWARA_GSBC2020;17:47:22;0.11;31.3;63.6;99598.9;231;7.5;-7.769.273;110.375.732
MAHESWARA_GSBC2020;17:47:23;0.09;31.3;63.4;99599.8;231;6.5;-7.769.309;110.375.687
MAHESWARA_GSBC2020;17:47:24;0.07;31.3;63.8;99601.2;227;6.9;-7.769.351;110.375.641
MAHESWARA_GSBC2020;17:47:25;0.09;31.3;63.4;99597.8;229;8.9;-7.769.404;110.375.580
MAHESWARA_GSBC2020;17:47:26;0.01;31.3;63.5;99601.5;224;8.4;-7.769.459;110.375.526
MAHESWARA_GSBC2020;17:47:27;0.10;31.3;63.2;99597.8;230;11.0;-7.769.522;110.375.450
MAHESWARA_GSBC2020;17:47:28;0.07;31.3;63.4;99600.4;227;6.8;-7.769.564;110.375.404
MAHESWARA_GSBC2020;17:47:29;0.08;31.3;64.0;99597.9;225;5.9;-7.769.601;110.375.366
MAHESWARA_GSBC2020;17:47:30;0.08;31.3;63.5;99598.1;236;10.1;-7.769.652;110.375.290
MAHESWARA_GSBC2020;17:47:31;0.06;31.3;63.5;99599.8;232;12.8;-7.769.723;110.375.198
MAHESWARA_GSBC2020;17:47:32;0.09;31.3;63.7;99599.7;232;14.8;-7.769.805;110.375.092
MAHESWARA_GSBC2020;17:47:33;0.13;31.3;63.6;99596.8;235;11.2;-7.769.864;110.375.008
MAHESWARA_GSBC2020;17:47:34;0.03;31.3;63.4;99599.2;238;10.9;-7.769.916;110.374.924
MAHESWARA_GSBC2020;17:47:35;0.02;31.3;63.4;99600.1;248;13.6;-7.769.960;110.374.809
MAHESWARA_GSBC2020;17:47:36;0.08;31.3;63.0;99599.3;259;17.1;-7.769.991;110.374.657
MAHESWARA_GSBC2020;17:47:37;0.05;31.3;63.5;99600.7;262;16.1;-7.770.012;110.374.512
MAHESWARA_GSBC2020;17:47:38;0.03;31.3;63.6;99599.3;265;12.6;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.00;31.3;63.5;99602.0;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.00;31.3;63.2;99601.4;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.02;31.3;63.7;99600.6;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.07;31.3;63.4;99600.6;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.08;31.3;63.4;99601.2;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.01;31.3;63.6;99602.6;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.07;31.3;63.5;99599.6;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.01;31.3;63.5;99601.7;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.03;31.3;63.8;99602.3;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.01;31.3;63.6;99601.2;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.01;31.3;63.1;99601.9;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.06;31.3;63.4;99602.1;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.00;31.3;63.4;99602.4;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.14;31.3;63.3;99601.1;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.02;31.3;63.1;99601.0;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.07;31.3;63.4;99602.8;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.02;31.3;63.4;99600.5;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.00;31.3;63.9;99603.2;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.01;31.3;63.4;99603.2;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.08;31.3;63.2;99601.5;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.06;31.3;63.8;99600.0;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.07;31.3;63.5;99603.8;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.10;31.3;63.8;99600.0;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.04;31.3;63.7;99602.7;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:47:38;0.08;31.3;64.0;99599.9;0;0.0;-7.770.021;110.374.397
MAHESWARA_GSBC2020;17:48:04;0.13;31.3;63.7;99601.0;230;300.3;-7.771.770;110.372.299
MAHESWARA_GSBC2020;17:48:04;0.09;31.3;63.4;99602.8;0;0.0;-7.771.770;110.372.299
MAHESWARA_GSBC2020;17:48:04;0.00;31.3;63.6;99603.7;0;0.0;-7.771.770;110.372.299
MAHESWARA_GSBC2020;17:48:08;0.13;31.3;63.6;99603.0;60;229.3;-7.770.750;110.374.107
MAHESWARA_GSBC2020;17:48:08;0.09;31.3;63.5;99601.0;14;7.1;-7.770.688;110.374.123
MAHESWARA_GSBC2020;17:48:08;0.07;31.3;63.6;99602.4;0;0.0;-7.770.688;110.374.123
MAHESWARA_GSBC2020;17:48:11;0.07;31.3;63.6;99602.3;38;21.5;-7.770.536;110.374.245
MAHESWARA_GSBC2020;17:48:12;0.04;31.3;63.7;99601.8;238;16.9;-7.770.617;110.374.115
MAHESWARA_GSBC2020;17:48:13;0.05;31.3;63.6;99602.0;234;43.7;-7.770.852;110.373.795
MAHESWARA_GSBC2020;17:48:14;0.17;31.3;63.6;99599.9;233;47.3;-7.771.112;110.373.451
MAHESWARA_GSBC2020;17:48:15;0.01;31.3;63.5;99602.7;233;29.2;-7.771.269;110.373.238
MAHESWARA_GSBC2020;17:48:16;0.08;31.3;63.9;99601.6;233;17.9;-7.771.366;110.373.108
MAHESWARA_GSBC2020;17:48:17;0.07;31.3;64.1;99601.1;234;12.4;-7.771.432;110.373.016
MAHESWARA_GSBC2020;17:48:18;0.05;31.3;63.6;99603.6;237;8.0;-7.771.472;110.372.955
MAHESWARA_GSBC2020;17:48:19;0.00;31.3;63.7;99604.1;52;6.4;-7.771.436;110.373.001
MAHESWARA_GSBC2020;17:48:20;0.05;31.3;63.2;99604.7;54;23.8;-7.771.311;110.373.177
MAHESWARA_GSBC2020;17:48:21;0.02;31.3;63.6;99602.7;272;1.7;-7.771.310;110.373.161
MAHESWARA_GSBC2020;17:48:22;0.11;31.3;63.7;99601.8;51;3.2;-7.771.292;110.373.184
MAHESWARA_GSBC2020;17:48:23;0.02;31.3;64.0;99604.2;53;6.3;-7.771.258;110.373.230
MAHESWARA_GSBC2020;17:48:24;0.08;31.3;63.4;99603.1;52;19.2;-7.771.152;110.373.367
MAHESWARA_GSBC2020;17:48:25;0.08;31.3;63.6;99603.8;53;14.6;-7.771.072;110.373.474
MAHESWARA_GSBC2020;17:48:26;0.11;31.3;63.4;99603.6;55;12.2;-7.771.010;110.373.566
MAHESWARA_GSBC2020;17:48:27;0.11;31.3;63.5;99602.0;51;9.7;-7.770.954;110.373.634
MAHESWARA_GSBC2020;17:48:28;0.01;31.3;63.5;99602.6;54;10.4;-7.770.899;110.373.711
MAHESWARA_GSBC2020;17:48:29;0.05;31.3;63.4;99603.8;43;3.7;-7.770.875;110.373.734
MAHESWARA_GSBC2020;17:48:30;0.05;31.3;63.2;99605.0;55;3.1;-7.770.859;110.373.756
MAHESWARA_GSBC2020;17:48:31;0.03;31.3;63.5;99603.4;53;7.3;-7.770.819;110.373.810
MAHESWARA_GSBC2020;17:48:32;0.12;31.3;63.7;99604.1;49;4.5;-7.770.793;110.373.840
MAHESWARA_GSBC2020;17:48:33;0.07;31.3;63.6;99604.2;238;2.0;-7.770.802;110.373.825
MAHESWARA_GSBC2020;17:48:34;0.10;31.3;63.5;99604.0;215;2.9;-7.770.824;110.373.810
MAHESWARA_GSBC2020;17:48:35;0.08;31.3;63.2;99604.5;226;3.5;-7.770.846;110.373.787
MAHESWARA_GSBC2020;17:48:36;0.06;31.3;64.1;99605.1;232;8.5;-7.770.893;110.373.726
MAHESWARA_GSBC2020;17:48:37;0.05;31.3;63.6;99604.5;229;5.5;-7.770.926;110.373.688
MAHESWARA_GSBC2020;17:48:38;0.09;31.3;63.7;99602.2;227;4.6;-7.770.954;110.373.657
MAHESWARA_GSBC2020;17:48:39;0.01;31.3;63.4;99604.6;225;3.5;-7.770.977;110.373.634
MAHESWARA_GSBC2020;17:48:40;0.05;31.3;63.7;99605.0;210;1.7;-7.770.989;110.373.627
MAHESWARA_GSBC2020;17:48:41;0.02;31.3;63.7;99604.3;239;1.9;-7.770.998;110.373.611
MAHESWARA_GSBC2020;17:48:42;0.08;31.3;63.4;99604.6;233;2.1;-7.771.010;110.373.596
MAHESWARA_GSBC2020;17:48:43;0.00;31.3;63.7;99606.5;233;4.2;-7.771.032;110.373.566
MAHESWARA_GSBC2020;17:48:44;0.06;31.3;63.6;99604.3;97;0.8;-7.771.033;110.373.573
MAHESWARA_GSBC2020;17:48:45;0.06;31.3;63.3;99605.4;235;2.0;-7.771.044;110.373.558
MAHESWARA_GSBC2020;17:48:46;0.14;31.3;63.5;99604.2;180;0.6;-7.771.049;110.373.558
MAHESWARA_GSBC2020;17:48:47;0.16;31.3;63.4;99603.3;38;1.3;-7.771.040;110.373.566
MAHESWARA_GSBC2020;17:48:48;0.02;31.3;63.2;99605.6;236;2.0;-7.771.050;110.373.550
MAHESWARA_GSBC2020;17:48:49;0.15;31.3;63.0;99603.7;33;1.5;-7.771.039;110.373.558
MAHESWARA_GSBC2020;17:48:50;0.09;31.3;63.3;99603.5;259;0.9;-7.771.040;110.373.550
MAHESWARA_GSBC2020;17:48:51;0.10;31.3;63.7;99604.6;37;1.4;-7.771.030;110.373.558
MAHESWARA_GSBC2020;17:48:52;0.13;31.3;63.2;99605.4;237;4.0;-7.771.049;110.373.528
MAHESWARA_GSBC2020;17:48:53;0.00;31.3;63.4;99606.3;244;4.6;-7.771.068;110.373.489
MAHESWARA_GSBC2020;17:48:54;0.08;31.3;63.7;99604.3;261;1.7;-7.771.070;110.373.474
MAHESWARA_GSBC2020;17:48:55;0.01;31.3;63.0;99606.8;235;1.0;-7.771.075;110.373.466
